date,person_name,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,tax,loan_status
23-08-2001,Laura Beatriz Benquerença,24.0,male,High School,148677.0,1.0,MORTGAGE,4750.0,PERSONAL,10.99,0.03,3.0,599.0,Yes,1,Rejected
20-01-1999,Delbarque Belchior,26.0,female,Associate,180680.0,2.0,MORTGAGE,6000.0,PERSONAL,10.74,0.03,2.0,582.0,Yes,1,Rejected
25-03-1996,Reyanshi Gonilho,29.0,M,High School,53768.0,3.0,RENT,7000.0,VENTUREE,10.27,0.13,8.0,590.0,Yes,1,Pending
28-12-1997,Leonor Maiara Pauzeiro,28.0,male,Bachelor,58669.0,5.0,MORTGAGE,10000.0,EDUCATION,6.92,0.17,8.0,583.0,Yes,1,Rejected
17-10-2002,Jéssica Filipa Galinho,23.0,male,Master,67032.0,2.0,RENT,10000.0,EDUCATION,10.37,0.15,4.0,600.0,Yes,1,Rejected
18-08-1986,Bianca Veronica Prudencio,39.0,female,Associate,15100.0,19.0,RNT,2000.0,VENTURE,10.65,0.13,11.0,622.0,No,1,Approved
06-12-1993,Hernany Soeima,32.0,male,Associate,44939.0,7.0,RENT,9000.0,MEDICAL,6.92,0.2,8.0,670.0,No,1,Pending
02-09-2001,Cliralda Camejo,24.0,male,High School,85234.0,0.0,MORTGAGE,0.0,EDUCATION,5.62,0.07,3.0,571.0,No,1,Pending
15-07-2004,Reaganne Varejão,21.0,male,Master,18240.0,1.0,RNT,1825.0,VENTURE,15.62,0.1,2.0,643.0,No,1,Approved
21-04-1986,Mariel Parracheiro,39.0,male,Doctorate,139022.0,16.0,MRTG,12500.0,DEBTCONS,6.54,0.09,11.0,677.0,No,1,Pending
18-07-2002,Urbalina Angelim,23.0,Men,Associate,103016.0,0.0,RENT,9600.0,MEDICAL,10.99,0.09,4.0,660.0,No,1,Rejected
04-01-1987,Hidanir Rézio,38.0,male,Bachelor,41854.0,15.0,MORTGAGE,8000.0,VENTURE,15.62,0.19,11.0,677.0,No,1,Pending
29-12-2000,Muhammad Bilal Alipia,25.0,female,Bachelor,31286.0,0.0,RENT,10000.0,DEBTCONSOLIDATION,7.66,0.32,4.0,609.0,No,1,Approved
02-10-2002,Pauleta Serradas,23.0,male,Associate,175323.0,0.0,OWN,20800.0,EDUCATION,11.83,0.12,4.0,504.0,Yes,1,Rejected
16-09-2000,João Rui Olimpio,25.0,male,Associate,132979.0,4.0,MORTGAGE,6442.0,EDUCATION,12.31,0.05,3.0,623.0,Yes,1,Rejected
29-08-2000,Serafim António Évora,25.0,female,Master,82635.0,6.0,RENT,13600.0,DEBTCONSOLIDATION,10.0,0.16,3.0,592.0,No,1,Rejected
13-07-1996,Zito Cadete,29.0,female,Doctorate,135474.0,11.0,MORTGAGE,25000.0,PERSONAL,14.61,0.18,5.0,669.0,No,1,Pending
09-05-2003,Ivo Duarte Carmoto,22.0,female,Bachelor,52752.0,1.0,OWN,6000.0,VENTURE,7.68,0.11,4.0,595.0,Yes,1,Rejected
14-09-1993,Rúben Francisco Sonso,32.0,Woman,Bachelor,73026.0,7.0,RENT,18785.0,DEBTCONSOLIDATION,10.15,0.26,7.0,664.0,No,1,Pending
16-01-2002,Thais Nayara Cortesão,23.0,female,High School,75597.0,0.0,RENT,4200.0,MEDICAL,5.42,0.06,3.0,633.0,Yes,1,Rejected
16-10-1999,Lara Adriana Martanhoo,26.0,female,Associate,41784.0,2.0,RENT,15346.0,VENTURE,12.27,0.37,3.0,670.0,No,1,Approved
27-04-2004,Maria Lua Calaxa,21.0,female,MSc,45293.0,0.0,OWN,7155.0,EDUCATION,11.37,0.16,3.0,647.0,No,1,Rejected
11-02-1997,Darius Fabio Plácido,28.0,female,High School,63596.0,7.0,MORTGAGE,13600.0,DEBTCONSOLIDATION,7.88,0.21,5.0,659.0,Yes,1,Pending
13-03-2003,Iymona Mangili,22.0,female,Bachelor,27472.0,1.0,MORTGAGE,7000.0,EDUCATION,11.71,0.25,2.0,694.0,No,1,Rejected
14-04-1994,Vinicius Ivanilson Gasolo,31.0,Men,Master,31076.0,11.0,RENT,13000.0,MEDICAL,8.9,0.42,7.0,627.0,No,1,Approved
30-03-2000,Letícea Raton,25.0,male,Associate,64528.0,1.0,MORTGAGE,8000.0,EDUCTION,6.19,0.12,2.0,645.0,Yes,1,Rejected
22-09-1995,Gmar Basílio,30.0,male,MSc,27054.0,6.0,RENT,1500.0,DEBTCONSOLIDATION,11.71,0.06,8.0,627.0,No,1,Approved
19-01-1999,Martim Alberto Mau,26.0,female,Associate,81019.0,1.0,RENT,4718.0,DEBTCONSOLIDATION,16.22,0.06,4.0,590.0,No,1,Approved
26-02-1997,Cizandra Malca,28.0,female,Associate,45584.0,5.0,RENT,14000.0,DEBTCONSOLIDATION,14.42,0.31,,684.0,No,1,Pending
04-01-2000,Afonso Enzo Farromba,25.0,male,Master,43306.0,1.0,RENT,7200.0,PERSONAL,9.99,0.17,4.0,615.0,Yes,1,Rejected
13-05-2000,Valentim Filipe Landim,25.0,male,Associate,52268.0,3.0,MORTGAGE,10000.0,MEDICAL,7.29,0.19,2.0,618.0,Yes,1,Pending
27-01-1996,Luz Mar Arruda,29.0,male,Bachelor,144907.0,9.0,MORTGAGE,18203.0,PERSONAL,10.18,0.13,8.0,698.0,No,1,Rejected
18-12-1994,Luzia Quintana,31.0,male,Master,181289.0,9.0,RENT,35000.0,EDUCTION,18.25,0.19,6.0,686.0,No,1,Approved
05-05-1985,Luany Castelejo,40.0,male,High School,105358.0,15.0,MORTG,17600.0,PERSONAL,7.9,0.17,13.0,689.0,Yes,1,Rejected
07-08-1985,Pratha Vicetro,40.0,Woman,Assoc,55937.0,17.0,MORTGAGE,10000.0,HOMEIMPROVEMENT,7.9,0.18,14.0,550.0,No,1,Rejected
02-02-2004,Amadeo Lewis Ponticife,21.0,male,Associate,93233.0,0.0,MORTGAGE,24213.0,EDUCATION,11.56,0.26,3.0,592.0,Yes,1,Pending
09-10-2003,Davi de Jesus Amorouco,22.0,Woman,Master,29906.0,0.0,OWN,6000.0,MEDICAL,12.68,0.2,4.0,638.0,No,1,Pending
06-05-1998,Aissa Verride,27.0,female,High School,78891.0,5.0,MORTGAGE,5000.0,DEBTCONS,5.53,0.06,5.0,696.0,Yes,1,Pending
05-02-1985,Ziany Cascão,40.0,female,Associate,115841.0,17.0,MORTGAGE,3200.0,HOMEIMPROVEMENT,11.01,0.03,17.0,693.0,Yes,1,Rejected
08-02-2002,Matilde Isabel Júnior,23.0,female,Bachelor,49207.0,0.0,RENT,9000.0,EDUCATION,11.02,0.18,4.0,639.0,Yes,1,Pending
13-02-1999,Atika Rochete,26.0,female,Bachelor,58472.0,3.0,MORTG,9838.0,EDUCATION,8.9,0.17,5.0,583.0,Yes,1,Rejected
29-09-2002,Cédric Estrelado,23.0,female,Associate,79122.0,0.0,RENT,5000.0,EDU,13.47,0.06,2.0,636.0,Yes,1,Pending
06-04-1987,Federico Frasoo,38.0,male,Doctorate,51820.0,16.0,RENT,8400.0,PERSONAL,13.49,0.16,14.0,658.0,No,1,Rejected
25-05-1993,Adhvic Chelinho,32.0,female,Master,54289.0,8.0,MORTGAGE,6500.0,HOME-IMPROVE,14.84,0.12,7.0,653.0,Yes,1,Rejected
18-10-1995,Zi Xuan Arnaut,30.0,female,Associate,53311.0,10.0,MORTGAGE,11250.0,EDUCATION,13.61,0.21,9.0,490.0,Yes,1,Rejected
22-01-2002,Thomaz Figueiredo,23.0,female,Bachelor,36959.0,5.0,MORTGAGE,1000.0,DEBTCONS,6.62,0.03,3.0,702.0,No,1,Approved
23-08-1998,Malcom Keit Manangão,27.0,male,Bachelor,36977.0,4.0,RENT,12000.0,EDUCATION,11.36,0.32,9.0,640.0,No,1,Approved
09-11-2003,Alyah Beatriz Quilhas,22.0,male,Bachelor,60878.0,2.0,MORTGAGE,8000.0,EDUCATION,11.12,0.13,4.0,630.0,Yes,1,Rejected
18-11-2003,Anira Mano,22.0,female,Associate,108875.0,1.0,RENT,12000.0,VENTURE,5.79,0.11,2.0,618.0,No,1,Pending
21-10-1987,Fredy Serápio,38.0,male,Associate,97189.0,17.0,MORTGAGE,,HOMEIMPROVEMENT,7.29,0.1,16.0,668.0,No,1,Pending
30-10-1997,Wahida Laurinda,28.0,Men,Associate,79126.0,5.0,MORTG,25000.0,DEBTCONSOLIDATION,18.62,0.32,9.0,555.0,No,1,Approved
20-11-2003,Bijal Jeitoso,22.0,male,High School,47797.0,2.0,RENT,5000.0,MED,12.23,0.1,3.0,548.0,No,1,Approved
08-05-1997,Arsenie Dixe,28.0,female,HS,40572.0,4.0,RENT,13000.0,DEBTCONSOLIDATION,7.9,0.32,6.0,623.0,No,1,Approved
23-05-1999,Edgar Dinis Trindade,26.0,male,Master,41964.0,4.0,RENT,7200.0,MEDICAL,12.73,0.17,3.0,702.0,Yes,1,Pending
30-12-1987,Tomás Rui Ricardo,38.0,male,Associate,35022.0,15.0,OWN,13000.0,VENTURE,8.32,0.37,12.0,653.0,No,1,Rejected
21-11-2003,Hiron Penetra,22.0,male,Bachelor,,0.0,MORTGAGE,6400.0,DEBTCONSOLIDATION,8.59,0.11,3.0,512.0,Yes,1,Pending
04-12-2000,Macrina Frades,25.0,Woman,Master,96597.0,2.0,RENT,12000.0,EDUCATION,12.99,0.12,3.0,592.0,Yes,1,Pending
12-03-2001,Valeriya Doo,24.0,female,Bachelor,78972.0,1.0,MORTGAGE,6000.0,EDU,6.03,0.08,3.0,672.0,Yes,1,Rejected
28-09-1998,Madail Breia,27.0,male,Bachelor,55359.0,6.0,RENT,5000.0,EDUCATION,16.0,0.09,10.0,689.0,No,1,Approved
24-06-2002,Djeisia Malhó,23.0,male,Bachelor,35921.0,0.0,MORTGAGE,6000.0,PERSONAL,7.88,0.17,2.0,583.0,No,1,Approved
04-06-2003,Leonor Elena Aidos,22.0,Woman,Master,31240.0,0.0,RENT,1000.0,DEBTCONSOLIDATION,15.95,0.03,2.0,682.0,No,1,Approved
07-02-1991,Xiayu Leonor,34.0,female,Assoc. Degree,166557.0,13.0,MORTGAGE,2400.0,HOMEIMPROVEMENT,19.91,0.01,7.0,695.0,No,1,Approved
03-07-1999,Noah Alexandre Campino,26.0,female,Assoc. Degree,130484.0,5.0,MORTGAGE,8925.0,EDUCATION,7.74,0.07,3.0,530.0,Yes,1,Rejected
29-03-1995,Miriam do Rosário Roriz,30.0,male,Highschool,39896.0,8.0,RENT,3000.0,MEDICAL,8.65,0.08,9.0,630.0,Yes,1,Rejected
22-08-2002,Helena Pedro Porelo,23.0,female,High School,87319.0,0.0,RNT,,DEBTCONSOLIDATION,13.85,0.11,3.0,646.0,No,1,Rejected
02-08-2001,Quévin Bulhosa,24.0,male,Masters,217203.0,2.0,RENT,11200.0,PERSON,5.79,0.05,4.0,605.0,Yes,1,Rejected
28-05-2000,Vau Bule,25.0,female,Associate,150996.0,2.0,MORTGAGE,12000.0,PERSONAL,11.11,0.08,3.0,690.0,Yes,1,Pending
10-10-2002,Luati Gananca,23.0,female,Master,42777.0,0.0,RENT,5000.0,HOMEIMPROVEMENT,10.99,0.12,2.0,600.0,No,1,Approved
02-11-2003,Ester Lúcia Eloi,22.0,Men,High School,39160.0,0.0,RENT,6800.0,VENTURE,14.11,0.17,2.0,559.0,No,1,Pending
12-05-1997,Sarin Malicio,28.0,M,Associate,33290.0,3.0,OWN,4308.0,VENTURE,6.05,0.13,7.0,562.0,Yes,1,Rejected
03-08-1995,Presig Pêcego,30.0,male,Master,72629.0,7.0,RENT,6000.0,DEBTCONSOLIDATION,9.35,0.08,9.0,605.0,No,1,Rejected
12-08-1996,Christian Rodrigo Redondo,29.0,female,MSc,61205.0,6.0,RENT,6500.0,MED,15.96,0.11,7.0,607.0,No,1,Rejected
24-11-2002,Brúnel Velez,23.0,male,Assoc,35409.0,1.0,MORTGAGE,8400.0,DEBTCONSOLIDATION,9.63,0.24,3.0,665.0,Yes,1,Rejected
23-10-1999,Sebastião Dinis Galhardos,26.0,Woman,Bachelor,150673.0,6.0,RNT,12000.0,MEDICAL,6.99,0.08,4.0,632.0,Yes,1,Pending
12-01-2000,Yago Carlos Barbeta,25.0,male,Associate,48807.0,2.0,MORTGAGE,3200.0,VENTUREE,11.01,0.07,4.0,573.0,Yes,1,Rejected
19-11-2002,Moróni Caeiro,23.0,female,High School,56040.0,0.0,RENT,18250.0,PERSONAL,10.75,0.33,2.0,590.0,No,1,Approved
06-07-2004,Xico Serqueira,21.0,male,Bachelor,20042.0,0.0,RENT,1200.0,EDUCATION,7.49,0.06,3.0,659.0,Yes,1,Rejected
22-09-2000,Mauro Emanuell Lencastre,25.0,female,Associate,94646.0,0.0,MORTGAGE,8011.0,MEDICAL,7.83,0.08,4.0,589.0,Yes,1,Pending
08-10-2001,Denise Sofia Merouço,24.0,male,Associate,88486.0,3.0,RNT,12500.0,DEBTCONSOLIDATION,6.0,0.14,2.0,693.0,No,1,Approved
07-04-2000,Canfa Sagilde,25.0,female,Associate,37319.0,5.0,MORTGAGE,15000.0,HOMEIMPROVEMENT,10.2,0.4,2.0,620.0,No,1,Rejected
19-12-1992,Jénifer Cristina Velez,33.0,male,BSc,67224.0,9.0,RNT,8049.0,PERSONAL,11.01,0.12,9.0,653.0,Yes,1,Pending
03-10-1996,Alvis Gonçalo Batanete,29.0,female,HS,73119.0,9.0,MORTGAGE,25000.0,DEBTCONS,20.0,0.34,9.0,640.0,No,1,Approved
04-06-1981,Cristina Maria Celinho,44.0,male,Associate,58915.0,21.0,RENT,0.0,MEDICAL,11.49,0.13,15.0,717.0,No,1,Rejected
01-10-2002,Diogo Abel Silvares,23.0,male,Bachelor,37343.0,1.0,RNT,6300.0,EDUCATION,14.35,0.17,4.0,583.0,No,1,Pending
09-04-2001,Jóni Josué Palhavã,24.0,female,Associate,104179.0,3.0,MORTGAGE,15000.0,VENTURE,13.16,0.14,3.0,658.0,Yes,1,Rejected
08-06-1999,Dinis Rúben Bigotte,26.0,male,High School,116328.0,3.0,MORTGAGE,10000.0,VENTURE,20.0,0.09,3.0,577.0,No,1,Pending
13-01-2001,Rafael Kiluanji Tavares,24.0,male,High School,86850.0,1.0,MORTGAGE,5000.0,PERSON,11.25,0.06,3.0,592.0,No,1,Pending
14-06-2003,Kelly Isabel Imperial,22.0,male,Bachelor,51360.0,0.0,RENT,5000.0,EDUCATION,8.9,0.1,4.0,636.0,Yes,1,Rejected
24-03-1994,Hirak Poim,31.0,male,Bachelor,43922.0,10.0,RENT,10000.0,PERSONAL,10.65,0.23,5.0,599.0,No,1,Rejected
08-12-1986,Vitória Jesus Jaime,39.0,female,Associate,72977.0,18.0,RENT,8000.0,PERSONL,9.88,0.11,14.0,612.0,Yes,1,Rejected
16-06-1990,Aloïs Raul,35.0,female,Associate,76216.0,13.0,OWN,1600.0,MED,5.42,0.02,5.0,606.0,No,1,Rejected
20-04-2000,Daniela Salomé Mação,25.0,female,Associate,13092.0,1.0,RENT,1783.0,DEBTCONSOLIDATION,7.93,0.14,3.0,579.0,No,1,Approved
07-01-1999,Pape Baeta,26.0,male,Bachelor,84544.0,4.0,MORTG,7500.0,MEDICAL,11.01,0.09,3.0,654.0,Yes,1,Rejected
16-01-2002,Santiago Mickael Alquim,23.0,female,Bachelor,103275.0,0.0,RENT,20000.0,MEDICAL,7.49,0.19,2.0,597.0,Yes,1,Pending
16-11-1999,Duarte João Caniça,26.0,F,High School,44154.0,,RENT,8400.0,MEDICAL,11.49,0.19,3.0,652.0,No,1,Rejected
19-09-2000,Isaac Tiago Bolito,25.0,male,Bachelor,65915.0,3.0,RNT,,HOME-IMPROVE,15.52,0.24,4.0,610.0,No,1,Approved
07-02-1990,Laura Isabel Guiné,35.0,male,Doctorate,401916.0,14.0,MORTGAGE,17391.0,EDUCATION,12.6,0.04,11.0,704.0,No,1,Pending
26-07-1996,Rita Leonor Atilano,29.0,M,High School,87762.0,6.0,MORTGAGE,7000.0,MDICAL,8.51,0.08,5.0,628.0,Yes,1,Rejected
04-12-1995,Liane da Conceição Maleira,30.0,male,Bachelor,97259.0,4.0,MORTGAGE,11000.0,HOMEIMPROVEMENT,11.01,0.11,6.0,673.0,Yes,1,Rejected
20-07-1997,Gustavo Filipe Granada,28.0,male,Doctorate,109091.0,6.0,MORTGAGE,15000.0,MEDICAL,7.88,0.14,6.0,653.0,Yes,1,Rejected
28-10-1986,Ireneia Corral,39.0,male,HS,150790.0,16.0,MORTGAGE,8877.0,EDUCATION,7.4,0.06,12.0,617.0,No,1,Rejected
19-06-2000,Pámela Guardado,25.0,male,Assoc. Degree,29878.0,7.0,RENT,7700.0,PERSONAL,8.9,0.26,3.0,690.0,No,1,Approved
19-02-2000,Fabrício Filipe Banhudo,25.0,male,Highschool,96955.0,3.0,RENT,9600.0,EDUCATION,12.21,0.1,4.0,632.0,Yes,1,Pending
11-05-2003,Iúri Terceiro,22.0,female,Bachelor,75908.0,0.0,MORTGAGE,2400.0,EDUCATION,14.46,0.03,2.0,621.0,No,1,Rejected
14-05-1988,José Santiago Setúbal,37.0,female,High School,63393.0,14.0,MORTGAGE,16000.0,DEBTCONSOLIDATION,15.25,0.25,11.0,598.0,No,1,Approved
29-05-2001,Deniz Guilhermino,24.0,female,High School,84932.0,2.0,RENT,10000.0,VENTURE,11.01,0.12,4.0,680.0,No,1,Rejected
25-05-1992,Jasseerat Freixieira,33.0,female,Bachelor,99647.0,13.0,RNT,5000.0,HOMEIMPROVEMENT,7.51,0.05,5.0,632.0,Yes,1,Rejected
01-06-2004,Kanza Pinparel,21.0,male,Master,59756.0,0.0,RENT,6000.0,PERSONAL,15.06,0.1,4.0,634.0,No,1,Approved
01-07-2003,Anícia Fabiane Beiroto,22.0,F,High School,36741.0,0.0,MORTGAGE,13250.0,DEBTCONSOLIDATION,10.99,0.36,4.0,639.0,No,1,Rejected
04-10-2003,Kayo Tábuas,22.0,male,Associate,39441.0,0.0,RENT,7000.0,PERSONAL,11.01,0.18,4.0,660.0,No,1,Approved
14-07-2000,António Vasco Quiminigal,25.0,female,Associate,47902.0,2.0,RENT,18000.0,MED,17.19,0.38,3.0,654.0,No,1,Approved
10-05-2002,Ramon Balaus,23.0,female,Bachelor,39329.0,1.0,RENT,11000.0,EDUCATION,9.91,0.28,3.0,653.0,No,1,Approved
09-04-1989,Safira Filipa Botilheiro,36.0,female,Associate,62927.0,15.0,MORTGAGE,2275.0,DEBTCONS,11.86,0.04,12.0,718.0,Yes,1,Rejected
09-02-1995,Keily Moliano,30.0,female,Master,79940.0,6.0,MORTGAGE,11200.0,DEBTCONSOLIDATION,9.32,0.14,9.0,689.0,Yes,1,Pending
22-12-1995,Jens Borges,30.0,male,High School,21005.0,10.0,RENT,4000.0,VENTURE,14.22,0.19,7.0,607.0,No,1,Pending
14-04-1999,Mikita Catorze,26.0,female,Bachelor,74185.0,2.0,RENT,17000.0,HOMEIMP,6.03,0.23,6.0,609.0,Yes,1,Rejected
10-07-2000,Juliana Mar Minas,25.0,female,Bachelors,31125.0,4.0,RENT,9250.0,VENTURE,10.75,0.3,3.0,671.0,No,1,Approved
05-08-1992,Flávia Marteleira,33.0,female,Bachelor,74646.0,6.0,RENT,6000.0,EDUCATION,5.79,0.08,10.0,654.0,No,1,Rejected
23-03-2000,Oskar Götz Carnide,25.0,male,Associate,84788.0,1.0,RENT,14000.0,HOMEIMPROVEMENT,9.99,0.17,2.0,679.0,No,1,Rejected
11-05-1998,Inácio Alago,27.0,male,Associate,28837.0,4.0,OWN,5000.0,MEDICAL,11.48,0.17,8.0,622.0,Yes,1,Rejected
16-03-1992,Joshua Davi Merciano,33.0,male,Masters,112289.0,8.0,RENT,13038.0,DEBTCONSOLIDATION,7.53,0.12,6.0,642.0,Yes,1,Pending
29-01-1997,Isac Samuel Moroto,28.0,F,High School,48843.0,4.0,RENT,10500.0,EDUCATION,14.27,0.21,10.0,631.0,No,1,Rejected
30-12-2002,Débora Samaritana Grancho,23.0,male,Associate,50123.0,0.0,RENT,3606.0,MED,16.51,0.07,4.0,663.0,No,1,Approved
26-01-1986,Cordélia Chaparra,39.0,female,High School,130396.0,,MRTG,14871.0,HOMEIMPROVEMENT,12.89,0.11,14.0,698.0,No,1,Approved
28-09-1998,Stelvio Cravinho,27.0,male,Bachelor,120832.0,3.0,MORTGAGE,12000.0,HOME-IMPROVE,6.03,0.1,7.0,682.0,No,1,Pending
11-11-2003,Aylan Sobreiro,22.0,male,High School,73098.0,3.0,RENT,12500.0,PERSONAL,10.59,0.17,4.0,,Yes,1,Rejected
29-11-1996,Pilar Maria Vitória,29.0,female,Master,121045.0,6.0,MORTGAGE,13382.0,PERSON,10.79,0.11,9.0,630.0,Yes,1,Rejected
22-02-1988,Leonna Gaiatas,37.0,female,Master,174963.0,16.0,MORTGAGE,11375.0,PERSONAL,10.99,0.07,14.0,700.0,No,1,Pending
01-11-1997,Viviana Filipa Ladeiras,28.0,female,High School,48883.0,0.0,RNT,1719.0,MDICAL,11.31,0.04,8.0,613.0,Yes,1,Rejected
11-04-1995,Adriana Manuel Matoso,30.0,male,High School,35595.0,8.0,MORTG,2000.0,EDUCATION,10.66,0.06,9.0,551.0,No,1,Rejected
26-12-2001,Sara Elisabete Algarvio,24.0,male,Master,0.0,0.0,MORTGAGE,4000.0,MEDICAL,16.49,0.13,3.0,650.0,No,1,Approved
25-11-1999,Evana Sebrosa,26.0,female,Doctorate,100786.0,6.0,MORTGAGE,25000.0,DEBTCONSOLIDATION,11.01,0.25,3.0,730.0,Yes,1,Rejected
29-09-1992,Nuno Fernando Barriço,33.0,female,Master,45647.0,12.0,MORTGAGE,13000.0,PERSONAL,10.36,0.28,8.0,640.0,No,1,Rejected
03-08-2001,Walter Dayvson Gadelha,24.0,M,High School,110607.0,1.0,MORTGAGE,1000.0,HOMEIMPROVEMENT,7.68,0.01,3.0,642.0,Yes,1,Rejected
09-07-2002,Hussayn Nunes,23.0,female,Bachelor,33776.0,1.0,RENT,4000.0,VENTURE,12.29,0.12,4.0,649.0,Yes,1,Rejected
07-07-1989,Lachezar Palhavo,36.0,male,Mstr,100878.0,12.0,MORTGAGE,13000.0,VENTURE,11.97,0.13,14.0,700.0,No,1,Rejected
04-09-1999,Gabriela André Ermelinda,26.0,Woman,Bachelor,105476.0,6.0,MORTGAGE,6941.0,DEBTCONSOLIDATION,9.14,0.07,4.0,656.0,Yes,1,Rejected
02-03-2004,Myllena Veleda,21.0,Men,High School,51605.0,0.0,RNT,2500.0,MDICAL,9.99,0.05,2.0,671.0,No,1,Rejected
17-03-1999,Ricardo Alexandre Rua,26.0,Woman,High School,90006.0,4.0,RENT,25000.0,DEBTCONSOLIDATION,11.01,0.28,4.0,595.0,No,1,Approved
15-12-1998,Abílio Campanha,27.0,male,High School,76665.0,7.0,MORTGAGE,15500.0,DEBTCONSOLIDATION,14.65,0.2,5.0,661.0,No,1,Rejected
27-02-1998,Lariana Daria Zarca,27.0,Woman,Master,52462.0,5.0,RENT,10000.0,PERSONAL,13.98,0.19,9.0,666.0,No,1,Pending
17-11-1999,Sheinizy Elaine Alfoto,26.0,female,Bachelor,130748.0,1.0,MORTGAGE,10000.0,HOMEIMPROVEMENT,13.57,0.08,4.0,634.0,No,1,Rejected
26-07-1990,Dilpreet Aio,35.0,male,Mstr,34795.0,12.0,RENT,9600.0,MED,13.57,0.28,7.0,649.0,No,1,Approved
10-02-1989,Lavínia Celeste Pallerinhas,36.0,male,High School,44729.0,16.0,RENT,0.0,VENTURE,14.79,0.13,14.0,646.0,Yes,1,Pending
04-10-1988,Gravelina Carapinha,37.0,male,Bachelor,206229.0,14.0,RENT,16542.0,DEBTCONSOLIDATION,11.45,0.08,12.0,636.0,No,1,Rejected
08-02-2001,Amílcar Manuel Susana,24.0,female,High School,52737.0,4.0,RENT,10000.0,MEDICAL,13.16,0.19,4.0,630.0,No,1,Pending
27-11-1995,Kemilly Constencio,30.0,male,Bachelors,89462.0,8.0,RENT,29788.0,DEBTCONSOLIDATION,12.79,0.33,7.0,505.0,No,1,Approved
01-10-1999,Damila Malhados,26.0,male,High School,55086.0,3.0,RENT,11000.0,DEBTCONS,11.23,0.2,6.0,711.0,No,1,Rejected
10-03-2003,Vitório Orey,22.0,male,Associate,62283.0,0.0,RENT,5650.0,VENTURE,9.91,0.09,4.0,614.0,Yes,1,Pending
23-07-1998,Paulo Jorge Tendeiro,27.0,male,Bachelor,91088.0,3.0,MORTGAGE,10000.0,VENTUREE,14.75,0.11,4.0,660.0,No,1,Approved
17-06-2002,Eduardo Ezequiel Gandum,23.0,male,High School,94604.0,0.0,MORTGAGE,6000.0,VENTURE,6.91,0.06,4.0,653.0,Yes,1,Pending
16-05-1983,Rónio Arreiano,42.0,male,Master,82866.0,21.0,MRTG,5000.0,VENTUREE,7.51,0.06,17.0,720.0,No,1,Rejected
16-10-1992,Maria Joaquim Marantes,33.0,female,High School,108878.0,9.0,RENT,12000.0,DEBTCONSOLIDATION,6.03,0.11,6.0,679.0,Yes,1,Rejected
02-02-1997,Suri Mariana Cintrão,28.0,female,Assoc,35926.0,8.0,RNT,4800.0,VENTURE,15.23,0.13,7.0,601.0,Yes,1,Pending
08-01-2001,Maria Daniela Louzao,24.0,M,High School,77058.0,3.0,MRTG,20000.0,MED,17.51,0.26,4.0,634.0,No,1,Pending
21-03-1999,Edgar Manuel Cardosa,26.0,female,Doctorate,64279.0,3.0,MORTGAGE,6000.0,EDUCATION,6.62,0.09,3.0,680.0,Yes,1,Rejected
19-05-2003,Sofia Makiesse Queija,22.0,male,Associate,26315.0,0.0,RENT,8000.0,DEBTCONSOLIDATION,16.77,0.3,4.0,667.0,No,1,Approved
05-12-1999,Flamínia Vasquez,26.0,male,Associate,112130.0,2.0,MORTGAGE,1500.0,EDUCATION,9.63,0.01,2.0,551.0,Yes,1,Pending
12-04-2003,Logan Barreiros,22.0,male,Bachelor,23993.0,1.0,MORTGAGE,5000.0,DEBTCONSOLIDATION,14.17,0.21,2.0,691.0,No,1,Approved
13-12-2001,Sehbaaz Munhoz,24.0,M,High School,46753.0,0.0,RENT,5000.0,MEDICAL,13.99,0.11,4.0,640.0,Yes,1,Rejected
12-12-2002,Praga Farinesa,23.0,female,Associate,65560.0,0.0,MORTGAGE,5000.0,DEBTCONS,9.99,0.08,3.0,587.0,No,1,Pending
27-10-1997,Criçália Chasqueira,28.0,male,Bachelor,101987.0,5.0,MRTG,1000.0,EDUCATION,9.99,0.01,10.0,675.0,Yes,1,Rejected
24-01-1999,Nélida Câmara,26.0,female,HS,20249.0,5.0,RENT,5000.0,PERSON,11.58,0.25,3.0,547.0,No,1,Approved
27-02-1995,Sara Sabrina Crucho,30.0,male,Bachelor,26516.0,6.0,RENT,10000.0,VENTURE,11.61,0.38,6.0,604.0,No,1,Approved
24-02-2001,Hervê Fanzeres,24.0,female,High School,63347.0,2.0,RENT,4000.0,DEBTCONS,12.26,0.06,4.0,641.0,Yes,1,Rejected
11-03-2002,Francisco Simão Valverde,23.0,female,Bachelor,78931.0,3.0,MORTGAGE,7000.0,MEDICAL,7.9,0.09,4.0,659.0,No,1,Pending
04-12-1995,Samori Sodré,30.0,female,Associate,53487.0,9.0,MRTG,6434.0,EDUCATION,9.38,0.12,5.0,620.0,Yes,1,Pending
22-04-2003,Rodrigo Ricardo Charato,22.0,female,Master,151163.0,4.0,MORTGAGE,10000.0,VENTURE,11.01,0.07,2.0,660.0,Yes,1,Pending
24-05-1994,Séfora Ada Cota,31.0,F,Associate,89920.0,7.0,MORTGAGE,13000.0,VENTURE,7.88,0.14,10.0,691.0,No,1,Pending
